cummulativemae_fold_0,cummulativemae_fold_1,cummulativemae_fold_2,cummulativemae_fold_3,cummulativemae_fold_4,cummulativemae_avg,cummulativemae_std,cummulativecoverage_fold_0,cummulativecoverage_fold_1,cummulativecoverage_fold_2,cummulativecoverage_fold_3,cummulativecoverage_fold_4,cummulativecoverage_avg,cummulativecoverage_std,numEpochs,numFactors,learningRate,seed
0.8004254724860317,0.7969852042614004,0.7967518235001361,0.7907160476132485,0.8022897441853929,0.797433658409242,0.003957899071675569,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,10,1.0,4815162342
0.7934055650704813,0.7887190539941441,0.7894293377126327,0.7919178834570837,0.7948905979366656,0.7916724876342014,0.0023312872952818485,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,6,1.0,4815162342
0.7998089730162687,0.8003469067701413,0.7973087425651059,0.7997673493412638,0.8017637398528146,0.799799142309119,0.0014396449377567042,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,8,1.0,4815162342
0.7900674265457897,0.7853958357344403,0.785953862644706,0.7886253637439125,0.7913753073366964,0.788283559201109,0.0023075680899021034,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,2,1.0,4815162342
0.8156890968396655,0.8124875575687083,0.8142220229509866,0.8165465833780615,0.8134056866334896,0.8144701894741824,0.0014780209067112378,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,10,0.1,4815162342
0.7760090557421706,0.7689914672581096,0.7671846637510265,0.7986901386931583,0.7766719764736235,0.7775094603836178,0.011231485738141587,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,10,1.0,4815162342
0.7972994329077981,0.7930300409595655,0.7934253766831186,0.7961502427710555,0.7988973760615128,0.7957604938766101,0.0022480397160162422,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,4,1.0,4815162342
0.7997448325882377,0.7955843959622819,0.7959237191680791,0.8001996176763013,0.8020009592018106,0.7986907049193421,0.0025159949025962292,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,6,0.1,4815162342
0.7694699337212539,0.7635359925369354,0.764510476019654,0.7669351647662912,0.769593568799233,0.7668090271686735,0.0024837914386128743,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,6,1.0,4815162342
0.8142195690354614,0.815074892773379,0.8169669617247223,0.8154103030002507,0.8165464003167657,0.8156436253701159,9.972015093110923E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,8,0.1,4815162342
0.7424952526308143,0.7401449302539204,0.7365602433469779,0.7382630833835077,0.7411909151590726,0.7397308849548585,0.002104863891715839,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,8,1.0,4815162342
0.7836937500855625,0.7781945567695623,0.7793027276595859,0.781456432800787,0.7845594742627146,0.7814413883156425,0.002445878342961686,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,2,1.0,4815162342
0.7989385603366322,0.7968841232842486,0.7974322764997486,0.7994341426623285,0.8009632444168129,0.7987304694399542,0.0014572605092530062,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,4,1.0,4815162342
0.8022425742738162,0.7971857933458478,0.7960589605477434,0.8013247086098028,0.8028319508567123,0.7999287975267845,0.0027651452050429055,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,4,0.01,4815162342
0.8079309039661038,0.8081263775235715,0.8106646431996832,0.812438810021232,0.8075332330666073,0.8093387935554397,0.0019015853268390588,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,2,0.01,4815162342
0.8209115646822187,0.8184052631650338,0.8183265530582874,0.8213718440807571,0.818977285317657,0.8195985020607909,0.001288135003548616,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,8,0.01,4815162342
0.8085699337377875,0.8047307193491562,0.8061096183038233,0.8089786118303742,0.8075035535549652,0.8071784873552212,0.0015758355533728456,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,6,0.01,4815162342
0.8191420062272726,0.8158602517359924,0.8155912544573493,0.8203130923077571,0.8175424799714118,0.8176898169399566,0.0018310329812850257,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,10,0.01,4815162342
0.7905428647608985,0.7871888406759068,0.7879961431929993,0.791667004384655,0.7911980390451524,0.7897185784119225,0.0017905849110283964,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,2,0.01,4815162342
0.8007207825525335,0.7985682297807507,0.7993232036025235,0.8006443706587859,0.8026189516452756,0.8003751076479739,0.0013855063580335404,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,6,0.01,4815162342
0.8003221101541557,0.7970339792093012,0.7973021496661745,0.8001655413666744,0.8023191853438082,0.7994285931480227,0.0019976449312414193,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,4,0.01,4815162342
0.8038236418929966,0.7999566385823261,0.8007462837568077,0.8037532107371698,0.805173983137215,0.8026907516213031,0.0019917343140169745,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,10,0.01,4815162342
0.8009572633855939,0.8003989026454004,0.8013383216051964,0.8058440190141121,0.8020791258902685,0.8021235265081141,0.0019388181854114285,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,2,0.01,4815162342
0.8076228113751126,0.8055914147563822,0.8050076525463216,0.8103809626163412,0.8107858069163821,0.8078777296421078,0.0023770843641627566,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,8,0.01,4815162342
0.7707423501066938,0.7611950895438098,0.7657799985580289,0.7685909599889312,0.7707361264962187,0.7674089049387365,0.003601231785969386,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,8,1.0,4815162342
0.8176971449054192,0.8135412637238499,0.8187821939808606,0.8185561461775489,0.8177872909808395,0.8172728079537037,0.0019128188700928053,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,2,0.1,4815162342
0.8015696657051483,0.795987837088524,0.7970305724688688,0.8004355699752913,0.8025412428048386,0.7995129776085342,0.0025628298290895604,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,6,0.01,4815162342
0.7964426316138106,0.733559359279488,0.7895150173235533,0.5929774570647848,0.7983307893014536,0.7421650509166181,0.0783245317142016,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,10,1.0,4815162342
0.8116942244271868,0.8077479307930318,0.8105133765159618,0.812693667933914,0.8102290140066949,0.8105756427353578,0.0016647665980190393,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,4,0.1,4815162342
0.8011271074678288,0.7977144677589582,0.7977031216682895,0.8010652143146217,0.8029502095300651,0.8001120241479527,0.0020758299399660837,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,4,0.01,4815162342
0.7957218775208205,0.7967011363895312,0.7978850351858152,0.7981638237538485,0.7980544570340703,0.7973052659768171,9.493821773436916E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,4,1.0,4815162342
0.8142370424799964,0.8105144638214058,0.810545440656978,0.8138579868141204,0.8130449348543016,0.8124399737253605,0.0016064270374800823,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,10,0.01,4815162342
0.7464354707287709,0.73888183391132,0.7407905563470497,0.7426528647439162,0.7455346586693987,0.7428590768800911,0.002831575291088272,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,6,1.0,4815162342
0.8184627922169916,0.8170254278977178,0.8172036261528216,0.8211982172806083,0.8168771099559278,0.8181534347008134,0.0016229567776816355,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,8,0.01,4815162342
0.7001320476389034,0.6933109487965659,0.695138486267573,0.6969220814713465,0.6991088477216717,0.6969224823792121,0.0025022917364918742,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,2,1.0,4815162342
0.6663792980269572,0.6595475803868656,0.6598422348469385,0.6614880558333391,0.6630320184583575,0.6620578375104915,0.0024963568119815427,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,4,0.01,4815162342
0.8171501765651875,0.8145054755517137,0.8198811677781022,0.8188366430099024,0.8161327426293343,0.8173012411068481,0.001908821356750075,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,2,0.1,4815162342
0.7958187336419653,0.7967072586151895,0.7982633791549898,0.79936783753616,0.798328605686744,0.7976971629270098,0.0012664029019850685,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,2,0.01,4815162342
0.7992472614979723,0.8003426193763079,0.8011806308057754,0.8026359019265892,0.8031999259699314,0.8013212679153151,0.0014516647718004938,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,8,0.01,4815162342
0.7702419848708995,0.763315210745942,0.764119795576126,0.7664929482628791,0.769138916925041,0.7666617712761774,0.0027071678559526745,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,6,0.01,4815162342
0.7984430401307361,0.7984563827553559,0.7987235466307139,0.8001934450535322,0.8001185449961218,0.7991869919132919,7.978439190720357E-4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,10,0.01,4815162342
0.8159512909306676,0.8141485434184387,0.8127640469034698,0.8142011862039013,0.812263413374563,0.8138656961662081,0.0012902095099262523,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,10,0.1,4815162342
0.8007373145276839,0.7965037381329656,0.7969699681995392,0.8004744337010341,0.8026264969285987,0.7994623902979643,0.002350618002203535,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,6,0.1,4815162342
0.815480528707398,0.8155801124998039,0.8188048829526624,0.817170393403527,0.8179399471255188,0.816995172937782,0.0013034488101306074,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,8,0.1,4815162342
0.8156963163957642,0.8134137313092187,0.8189472077969144,0.8177447215614398,0.8176372818992437,0.8166878517925161,0.0019404168713344095,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,8,0.1,4815162342
0.8170843728231716,0.815710970187041,0.8200751235253434,0.820837160942446,0.8172287585900226,0.818187277213605,0.0019418084359237007,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,2,0.1,4815162342
0.813894498261297,0.8110682412030346,0.8114020058010815,0.8120684807623517,0.8099945473445795,0.8116855546744688,0.0012920561778748943,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,10,0.1,4815162342
0.8091638356611951,0.7942506307166275,0.8038383036203118,0.8025225530662811,0.8046892934151209,0.8028929232959072,0.004863567139229439,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,4,0.1,4815162342
0.8051134628389963,0.7969671481087762,0.7985545089321332,0.7997355318140484,0.8013658361353068,0.8003472975658521,0.002784511124087479,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,4,0.1,4815162342
0.8003168584810759,0.7989362380942783,0.7972384137062466,0.7999731257109556,0.8022144024578046,0.7997358076900721,0.0016379047674610983,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,8,1.0,4815162342
0.800808663327534,0.7967335642895972,0.7971657508803487,0.8003210905696276,0.8025784791571743,0.7995215096448564,0.0022344303756347316,1.0,1.0,1.0,1.0,1.0,1.0,0.0,50,6,0.1,4815162342
0.7972349882182173,0.7970867729427168,0.793941139211065,0.7977936843641769,0.7989926628068029,0.7970098495085958,0.0016744869781416178,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,10,1.0,4815162342
0.8007372575584174,0.7969856756736181,0.7971794453633649,0.8001377787200723,0.8025941903010256,0.7995268695232997,0.0021547516035047586,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,4,1.0,4815162342
0.8081986708156559,0.8069230217272241,0.8087122001314809,0.8035780581124566,0.8081232170455231,0.8071070335664681,0.001859483184132147,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,8,0.1,4815162342
0.8035634223755205,0.8105551723845792,0.8058216420708568,0.8108248978427157,0.8086561504196805,0.8078842570186705,0.0028036037240238196,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,10,0.1,4815162342
0.8006274962141947,0.7969794579631356,0.7971949935228733,0.8000944426165295,0.8024930112327712,0.799477880309901,0.002109334804748191,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,6,1.0,4815162342
0.8007304562671547,0.7969797580107062,0.7972500133014615,0.8000705761662316,0.8024155391076253,0.799489268570636,0.002085829910863446,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,4,0.1,4815162342
0.7991810082208038,0.7949796977107928,0.7954175603151082,0.7981123087094394,0.8009844548135213,0.7977350059539331,0.002269558354385822,1.0,1.0,1.0,1.0,1.0,1.0,0.0,100,2,1.0,4815162342
0.7976913078837411,0.7968103903813843,0.7976088053679333,0.7989762479981847,0.799849241586347,0.7981871986435181,0.0010826849075756633,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,6,0.1,4815162342
0.8041214713177073,0.799791938617315,0.801882827260158,0.8059760292136837,0.8040509694173072,0.8031646471652343,0.002127118888726088,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25,2,0.1,4815162342
